income,debt_ratio,missed_payments,credit_history_months,label
117506.67,0.2159,2,312,1
46228.6,0.3,0,219,1
69954.92,0.2621,0,94,1
122502.02,0.1459,3,217,1
69313.54,0.2419,0,71,1
52372.09,0.384,0,99,0
82716.88,0.311,2,45,0
55385.62,0.2134,2,129,0
75705.64,0.4094,1,138,1
54605.7,0.3667,1,87,0
88213.81,0.4199,1,37,0
31971.36,0.3416,1,183,0
37945.84,0.426,0,85,0
31760.61,0.3725,1,119,0
58372.88,0.2497,1,103,0
30082.77,0.5551,1,166,0
43856.39,0.3863,0,269,1
36374.42,0.258,1,45,0
116524.21,0.8124,1,88,0
38337.88,0.2267,0,112,1
33558.8,0.7354,0,90,0
66953.41,0.1922,0,111,1
127908.38,0.299,0,52,1
56827.17,0.2816,0,141,1
58839.95,0.2052,0,315,1
107027.48,0.3856,1,76,1
88894.29,0.2683,2,132,0
72506.88,0.2992,0,208,1
46071.36,0.3751,0,133,1
73510.32,0.8763,0,259,0
32456.21,0.0904,0,123,1
45222.32,0.1626,0,72,1
114023.31,0.1644,0,73,1
107569.96,0.4506,0,129,1
72901.76,0.3118,0,117,1
25129.33,0.4422,0,261,0
34762.7,0.1507,0,98,1
44100.99,0.3341,0,65,0
55422.2,0.5079,0,146,0
34108.95,0.1803,0,101,1
53592.2,0.7191,0,97,0
132625.26,0.1562,1,37,1
71709.33,0.5277,0,157,1
66070.13,0.2486,0,68,1
37877.03,0.5263,1,112,0
28637.06,0.2285,1,106,0
34451.63,0.3325,1,91,0
28121.08,0.4212,0,192,1
61930.36,0.2233,0,58,1
71164.45,0.1301,1,183,1
38778.43,0.1546,0,152,1
63995.22,0.0471,2,178,0
115965.41,0.2576,1,58,0
144489.74,0.3872,0,51,1
84684.23,0.2303,2,66,0
55343.9,0.3444,0,133,1
83462.02,0.6331,2,89,0
110008.67,0.0808,0,86,1
24263.96,0.4634,0,143,1
116649.74,0.2185,3,183,1
46860.76,0.1658,3,88,0
47064.14,0.3264,0,262,1
51035.79,0.5464,0,243,0
69150.31,0.4003,1,67,0
36313.16,0.1081,0,77,1
52671.71,0.3362,0,140,1
75839.52,0.3243,0,55,1
66062.53,0.461,0,41,0
71066.16,0.5373,1,215,1
51751.78,0.221,0,130,1
81811.2,0.4011,1,212,1
96315.76,0.2855,0,123,1
93751.01,0.2864,0,96,1
72578.54,0.183,1,153,1
91354.4,0.4258,0,81,1
88607.99,0.1631,2,140,0
199671.45,0.1767,0,271,1
103583.17,0.5858,1,30,0
57530.19,0.4558,2,255,0
39725.33,0.3895,2,150,0
53235.83,0.3635,2,152,0
51570.07,0.4957,0,56,0
75368.16,0.4266,0,141,1
43690.44,0.25,1,194,1
102383.39,0.3946,0,217,1
32038.6,0.4282,0,135,0
28720.42,0.3469,0,118,0
56342.13,0.1429,1,27,0
40980.37,0.4153,1,80,0
33989.09,0.5575,1,116,0
44950.56,0.2824,1,69,0
42503.06,0.7637,0,24,0
60147.82,0.1236,0,242,1
45287.58,0.3862,0,64,1
46975.88,0.2381,0,144,1
59743.19,0.4206,0,65,1
94505.06,0.2116,0,54,1
116056.85,0.4169,0,39,1
63990.85,0.5675,1,83,0
66270.12,0.2431,0,259,1
55136.42,0.4731,0,166,1
74351.7,0.1089,0,89,1
71367.56,0.2885,1,122,0
108730.92,0.1487,0,120,1
25593.22,0.4274,1,225,0
53877.92,0.2106,2,88,0
69747.4,0.6325,1,115,0
59170.14,0.2203,0,61,1
39236.87,0.3793,0,137,0
33365.74,0.2392,1,180,0
86063.88,0.45,1,212,1
42590.37,0.2555,0,222,1
27181.58,0.4361,0,73,0
88032.19,0.0704,2,173,1
73610.45,0.1624,2,113,0
56832.1,0.5807,0,175,1
39674.02,0.4577,0,87,0
56894.35,0.1334,1,220,1
103467.66,0.356,1,262,1
28951.73,0.5675,0,41,0
29620.15,0.4066,1,89,0
45139.17,0.3401,0,34,1
59160.56,0.2802,0,137,1
47890.32,0.1572,4,85,0
79958.85,0.6279,0,201,1
97731.12,0.2927,1,3,0
67876.55,0.4087,0,156,1
77048.82,0.0129,0,182,1
67673.15,0.3367,0,62,1
60130.87,0.3807,0,172,1
33453.06,0.6512,0,125,0
37699.56,0.3242,1,75,0
32600.62,0.2765,1,157,0
56003.69,0.0967,2,112,0
66471.27,0.1317,2,181,0
31189.35,0.3065,0,44,0
61862.4,0.5415,0,96,1
40382.53,0.4078,0,69,0
37006.92,0.3119,1,58,0
45188.27,0.5532,0,255,1
36162.78,0.6313,1,76,0
78668.38,0.1974,0,39,1
55514.42,0.3651,1,128,0
86408.93,0.6123,1,129,0
49041.72,0.3055,1,79,0
49883.29,0.1304,1,36,0
139110.27,0.4047,0,161,1
28843.01,0.2464,0,20,0
106725.62,0.46,0,73,1
126062.84,0.2464,1,109,1
84509.39,0.2097,0,272,1
51600.59,0.508,1,19,0
113789.55,0.3562,2,147,1
51803.21,0.0662,0,30,0
43581.87,0.4352,1,62,0
50275.81,0.1806,0,187,1
46323.88,0.3984,1,36,0
39105.55,0.1382,0,182,1
98666.77,0.3493,1,91,0
42274.88,0.7299,0,84,0
59080.66,0.195,0,121,1
31266.5,0.3142,1,105,0
60710.07,0.717,1,58,0
35590.47,0.2847,1,141,0
35199.3,0.4923,0,138,0
57000.79,0.5709,1,57,0
96339.87,0.5595,1,55,0
72997.92,0.2187,1,243,1
75290.12,0.6404,0,99,0
56474.09,0.5574,0,263,0
51480.68,0.117,0,272,1
85477.91,0.3126,1,248,1
46470.37,0.6433,1,253,0
87159.53,0.3284,0,176,1
104419.96,0.2576,2,131,0
41001.99,0.2014,2,83,0
43804.84,0.1705,0,69,1
46837.39,0.6532,0,136,0
30941.91,0.6105,0,32,0
48473.32,0.4698,0,193,1
107543.68,0.3438,0,93,1
37402.43,0.3447,0,71,0
108699.04,0.5215,0,86,1
49264.06,0.1503,1,81,0
155021.03,0.5074,0,26,1
44054.56,0.5824,1,84,0
56117.79,0.5736,1,91,0
39752.09,0.5849,0,122,0
43937.99,0.3595,0,275,1
109335.96,0.4058,0,116,1
74127.47,0.3303,1,106,1
95126.99,0.4386,0,175,1
33123.05,0.2245,1,57,0
80392.23,0.3962,1,72,1
38671.2,0.4424,0,68,0
32800.75,0.2421,0,171,1
66665.63,0.2705,0,85,1
66359.5,0.2299,2,66,0
61328.85,0.3014,0,227,1
82693.91,0.4995,0,123,1
88707.95,0.4054,1,93,0
116003.8,0.2371,0,96,1
35043.51,0.306,0,59,0
117701.53,0.1023,1,70,1
139670.33,0.7279,0,99,0
50776.88,0.3063,1,110,1
28259.32,0.4909,0,96,0
32126.15,0.2965,0,105,0
48638.32,0.4159,1,250,0
148206.78,0.4443,0,105,1
60336.11,0.4334,0,147,0
45354.61,0.2695,0,88,1
43983.46,0.8519,0,135,0
33016.9,0.3077,0,245,1
88748.27,0.0705,2,106,0
57444.19,0.39,0,25,0
154033.17,0.8282,0,73,0
79434.99,0.2682,0,116,1
86983.29,0.1797,0,19,1
53693.8,0.2393,0,167,1
36645.15,0.272,0,71,0
40412.26,0.4912,0,178,1
32332.85,0.1119,0,187,1
90190.34,0.4612,1,227,1
50351.73,0.4782,2,186,0
91915.53,0.2671,1,302,1
63650.44,0.3245,1,235,1
52482.33,0.6597,0,83,0
35372.1,0.5642,1,115,0
68578.53,0.2599,0,115,0
54263.94,0.4671,0,134,1
89857.72,0.5005,1,179,0
43393.51,0.5961,0,113,0
79003.58,0.3643,0,100,1
125289.43,0.4013,0,78,1
67687.05,0.6277,1,68,0
85253.22,0.3524,1,131,1
77447.12,0.2792,0,31,1
140665.66,0.1643,1,95,1
70770.83,0.5289,1,119,0
82041.58,0.27,0,72,1
58904.68,0.5239,1,57,0
42256.99,0.6126,1,61,0
34763.42,0.3329,1,70,0
105885.74,0.1725,0,68,1
38034.1,0.3407,1,94,0
83753.98,0.6987,0,124,0
72200.88,0.3406,0,127,1
90490.79,0.3439,0,136,1
47494.99,0.568,0,93,0
41947.39,0.0696,0,100,1
70988.09,0.1886,1,190,1
52493.58,0.367,2,266,0
34407.75,0.3025,0,259,1
143248.55,0.3621,0,77,1
41934.59,0.1552,0,163,1
38286.98,0.322,0,51,0
53693.05,0.5317,1,69,0
105217.65,0.0863,0,115,1
22583.37,0.2995,0,41,0
101361.4,0.1272,0,21,1
39729.01,0.1815,0,95,0
67442.88,0.359,0,96,1
44169.81,0.6005,0,176,0
146731.93,0.2397,0,143,1
63327.76,0.6525,1,155,0
43536.67,0.2294,1,180,0
52287.31,0.442,1,59,0
62338.64,0.3192,0,156,1
64857.93,0.1025,1,122,1
72943.69,0.4423,0,120,1
59836.31,0.7442,0,133,0
32217.88,0.1193,0,54,0
51373.59,0.2453,0,73,1
78668.36,0.295,1,22,0
44291.71,0.1386,0,57,0
81044.33,0.1908,0,123,1
60734.86,0.4343,1,194,1
54285.74,0.4269,1,178,1
102474.04,0.4334,0,298,1
27387.47,0.2799,0,123,1
44183.45,0.6192,0,198,0
104254.77,0.3408,3,142,0
136423.89,0.5401,0,281,1
167492.96,0.3928,2,122,0
61246.38,0.3955,1,64,0
73574.5,0.6591,1,196,0
86495.05,0.2484,1,66,0
106274.84,0.4452,0,18,0
68933.07,0.2348,0,52,0
90832.01,0.22,0,245,1
73636.65,0.5587,0,80,0
75735.39,0.2408,1,60,0
39605.92,0.2599,0,181,1
51629.78,0.1719,0,72,1
47323.1,0.4831,1,185,0
35066.34,0.4126,1,83,0
28474.88,0.2483,1,32,0
49482.17,0.3026,0,133,1
53170.18,0.0844,2,420,1
62772.14,0.2188,1,146,1
76886.23,0.1429,0,62,1
65163.52,0.3928,1,134,1
53337.24,0.3383,0,98,1
39663.76,0.7744,2,72,0
88847.89,0.3576,2,70,0
57192.61,0.1236,1,98,0
49256.4,0.4722,0,79,0
55055.42,0.5498,0,140,0
43056.35,0.2456,1,22,0
47155.07,0.4822,0,77,0
46485.41,0.3023,0,153,1
52611.93,0.2418,0,65,1
80425.75,0.2035,1,58,1
71912.14,0.3239,1,150,0
120094.21,0.3635,0,70,1
103288.17,0.4107,2,130,0
144406.83,0.5471,3,29,0
77004.67,0.5074,0,190,1
76450.39,0.877,1,216,0
48081.99,0.3999,0,306,1
86829.93,0.051,1,175,1
44566.93,0.5897,1,72,0
30893.31,0.1525,1,70,1
118996.04,0.2369,0,168,1
34127.82,0.2356,0,152,1
72946.63,0.2528,3,75,0
40289.69,0.4962,1,62,0
99409.25,0.0298,0,85,1
105696.55,0.31,0,78,1
75972.75,0.5783,0,117,1
104910.63,0.4488,1,48,1
60072.15,0.269,3,20,0
163632.54,0.7545,1,194,1
83765.32,0.5486,0,62,0
39924.75,0.1217,0,63,1
61779.26,0.3754,0,269,1
55903.04,0.2936,1,148,1
53493.17,0.0351,0,60,1
28404.06,0.2442,1,90,0
71259.9,0.1516,0,94,1
32093.58,0.2996,1,202,1
19217.31,0.3963,1,117,0
51287.07,0.3048,0,71,1
42610.15,0.4967,2,151,0
40631.88,0.3428,0,297,1
15000.0,0.5346,0,171,0
40827.89,0.3849,1,312,1
55373.76,0.2001,0,274,1
45009.58,0.1863,0,94,1
71275.27,0.5259,0,51,0
112049.64,0.0442,0,43,1
75536.05,0.4329,0,108,1
95023.3,0.534,0,178,1
98627.66,0.3555,0,182,1
37854.78,0.287,0,185,0
72955.26,0.0954,0,158,1
93696.94,0.3412,0,50,0
49208.31,0.0663,0,143,1
41949.34,0.2702,1,201,0
76014.77,0.4409,0,176,1
30738.37,0.3398,1,69,0
36695.08,0.3811,2,57,0
44354.07,0.542,0,70,0
73330.46,0.5244,0,138,1
66072.68,0.4253,0,40,0
95279.21,0.4718,1,64,0
39543.57,0.0785,0,77,1
38601.14,0.3231,1,112,1
75792.94,0.1307,0,198,1
41797.84,0.1981,1,340,1
45634.68,0.3213,0,33,0
25963.73,0.2201,2,130,0
68246.45,0.4123,1,379,1
119800.21,0.1604,0,130,1
37677.56,0.2095,0,203,1
94822.94,0.4011,0,91,0
58294.94,0.6054,2,168,0
27053.28,0.0583,0,157,1
40029.54,0.3933,0,106,0
38932.7,0.4894,0,45,0
51925.36,0.2577,0,145,1
72314.61,0.2754,0,241,1
137587.49,0.055,0,40,1
31444.66,0.5159,0,161,0
48139.11,0.3164,0,117,1
40006.96,0.4725,0,189,1
33840.35,0.644,0,122,0
62501.85,0.4259,1,375,1
59914.03,0.1758,0,76,1
26470.57,0.6979,0,111,0
60365.18,0.3825,1,328,1
34806.93,0.3415,0,88,0
60193.67,0.486,1,42,0
106008.38,0.2557,0,106,1
73745.89,0.2984,0,55,1
64853.28,0.2827,0,151,1
47195.57,0.2315,0,182,1
61703.16,0.4798,0,277,1
77146.72,0.4735,0,253,1
73782.35,0.32,0,127,1
57259.66,0.2749,0,21,1
66027.02,0.1358,0,31,0
33108.56,0.5908,0,69,0
43025.51,0.3324,3,144,0
82322.68,0.6389,0,116,0
87458.08,0.2749,1,40,1
62449.87,0.6152,1,107,0
116486.96,0.1232,1,87,1
75252.83,0.439,1,146,0
53911.15,0.2716,2,50,0
34582.78,0.2491,0,64,0
114396.98,0.4054,2,59,0
84680.69,0.5109,1,261,1
134489.33,0.4592,0,120,1
158749.28,0.2184,0,176,1
33552.84,0.2,1,214,0
33592.22,0.1872,0,134,0
16507.33,0.2466,1,169,0
90514.28,0.1464,0,215,1
80452.1,0.3041,0,146,1
62567.46,0.515,0,19,0
34483.63,0.5306,0,180,0
57522.69,0.3849,2,67,0
65063.4,0.2006,1,82,0
85154.84,0.6899,0,137,1
67700.18,0.3072,0,46,0
80717.49,0.2348,0,116,1
56621.33,0.381,0,131,1
101891.81,0.2603,0,58,1
79560.94,0.1718,1,125,1
35097.32,0.0959,2,54,0
111876.31,0.4077,0,80,1
103933.57,0.5019,0,191,1
73825.81,0.5127,0,58,1
67936.11,0.1268,2,96,0
126294.94,0.7275,2,38,0
28710.24,0.4369,1,55,0
104668.24,0.203,0,121,1
48325.13,0.2501,0,287,1
98010.5,0.4904,0,89,1
63206.92,0.2042,1,95,0
34224.03,0.107,1,131,0
47885.41,0.2422,0,243,1
94824.02,0.3411,2,141,0
54470.06,0.0875,1,118,1
45266.91,0.2476,2,109,0
45130.91,0.4004,2,65,0
79938.38,0.0295,1,362,1
131634.68,0.2148,0,64,1
22847.63,0.483,1,296,1
211146.61,0.1744,0,97,1
65623.28,0.3752,0,145,1
77738.11,0.408,0,123,1
49201.64,0.5111,0,28,0
59779.51,0.1867,0,40,1
65292.4,0.4542,0,68,1
37343.23,0.207,3,68,0
41666.11,0.0799,1,119,0
102033.39,0.1056,0,114,1
29775.58,0.1095,1,176,0
73018.46,0.3311,0,180,1
50679.02,0.5004,0,82,1
38858.49,0.358,0,79,1
145418.25,0.6724,0,76,1
38967.13,0.2898,0,238,1
36006.48,0.4868,1,83,0
55042.58,0.483,1,69,1
42368.0,0.4292,0,100,0
60046.31,0.5279,0,183,1
64210.99,0.5457,0,166,0
66542.5,0.0692,1,41,0
56627.45,0.2205,0,109,1
43653.0,0.2148,0,68,1
79979.96,0.4581,0,105,1
56939.14,0.341,0,285,1
47904.86,0.3953,0,31,0
116540.85,0.1849,1,189,1
56693.2,0.4322,0,174,1
97869.87,0.2687,1,196,1
103992.84,0.1138,0,301,1
106879.02,0.4253,0,210,1
81717.3,0.3571,1,264,1
59857.08,0.6146,0,27,0
58173.27,0.0901,0,58,1
53645.13,0.3471,1,146,0
22581.74,0.2295,1,102,0
82740.38,0.1595,1,80,0
66836.83,0.2172,2,190,0
86810.77,0.4508,0,169,1
56803.28,0.6285,0,278,1
80754.69,0.2982,0,10,1
32212.89,0.2051,0,271,1
35377.47,0.5732,1,167,0
19647.49,0.496,2,76,0
56361.57,0.2415,1,149,0
42292.43,0.2092,0,323,1
39873.94,0.348,0,122,0
69605.13,0.3139,1,119,1
49440.33,0.3694,1,77,0
31417.15,0.1714,1,196,0
188178.27,0.4825,2,84,1
58885.21,0.3288,0,110,1
36775.11,0.7821,0,154,0
44292.65,0.1029,0,69,1
55386.2,0.4895,2,23,0
55333.81,0.452,0,149,0
107578.27,0.4354,0,369,1
57771.83,0.1109,1,45,1
137977.19,0.3981,1,118,1
49286.71,0.3762,2,195,0
72540.2,0.4047,1,125,0
94834.74,0.1863,0,225,1
102520.55,0.2825,0,80,1
108049.26,0.5566,1,150,0
52976.02,0.7454,0,168,0
59726.43,0.3329,3,44,0
19619.12,0.1098,0,109,0
54819.18,0.1788,0,153,1
97837.61,0.053,0,54,1
89641.75,0.1846,0,80,1
57588.65,0.4562,1,107,0
128619.38,0.3507,0,112,1
50372.35,0.6336,3,249,0
43379.28,0.0906,0,146,1
48500.39,0.4825,0,48,0
36130.43,0.151,0,235,1
79227.42,0.6167,0,100,0
68173.88,0.6202,2,117,0
78786.01,0.3245,0,280,1
49688.71,0.4546,0,90,0
58329.73,0.4829,0,169,0
22464.95,0.6937,0,76,0
70919.56,0.1489,2,228,1
62597.38,0.2575,1,112,0
36488.87,0.4322,0,107,0
57119.69,0.1377,0,21,1
53314.72,0.4644,1,179,0
132447.33,0.101,1,74,1
37141.6,0.1761,0,189,1
69504.15,0.5433,1,140,0
36649.47,0.5478,0,149,0
46581.42,0.7176,0,104,0
67817.02,0.258,0,110,1
54441.75,0.556,1,63,0
59712.95,0.5325,0,47,0
69544.7,0.6544,0,278,1
47946.43,0.4728,1,251,0
89131.31,0.2123,1,47,1
52184.15,0.2903,1,59,0
57302.53,0.273,0,114,0
70445.18,0.3636,0,89,1
66313.59,0.2552,1,127,0
80009.65,0.1406,2,74,0
69053.3,0.3267,0,116,1
73944.03,0.3356,0,100,1
51719.1,0.194,0,166,1
37014.06,0.5499,0,146,0
31494.32,0.26,1,154,0
28231.13,0.2607,1,92,0
132352.89,0.35,1,46,0
22120.32,0.2273,0,296,1
102454.65,0.1632,0,224,1
41382.32,0.3501,1,113,0
102119.45,0.2619,0,66,1
22222.42,0.5578,0,192,0
53863.47,0.3211,0,28,0
115186.86,0.5987,0,337,1
82532.24,0.4376,0,147,1
51443.04,0.4444,1,55,0
24975.74,0.4227,1,68,0
33020.38,0.296,1,88,0
111872.62,0.3729,1,378,1
51189.59,0.742,1,102,0
57969.9,0.198,1,167,1
68022.29,0.1805,0,28,1
33313.65,0.6191,0,164,0
71917.91,0.3698,1,215,1
49571.58,0.2363,0,95,1
68334.24,0.4243,0,73,1
46160.38,0.3633,0,89,1
29498.59,0.4018,1,130,0
49398.85,0.2052,1,120,0
79885.52,0.1414,1,125,1
71491.01,0.6597,1,73,0
60713.35,0.5029,0,96,0
89694.02,0.1568,1,168,1
54632.42,0.5621,0,68,1
61409.78,0.2972,0,70,1
48247.77,0.7636,0,21,0
92085.99,0.3633,0,112,0
68267.42,0.3601,0,337,1
46600.61,0.4063,0,214,1
30636.17,0.39,0,73,0
98442.96,0.13,0,109,1
42837.57,0.4924,2,63,0
61847.62,0.1895,1,46,0
172589.26,0.2536,0,288,1
85877.68,0.3423,0,133,1
123626.14,0.3619,1,30,0
46997.22,0.0496,1,105,1
96948.91,0.4096,0,164,1
60597.02,0.6043,2,143,0
70594.51,0.2708,0,420,1
148654.3,0.3647,1,238,1
52818.11,0.43,2,109,0
60395.18,0.2263,0,263,1
39876.94,0.0649,0,70,0
89304.83,0.2159,0,80,1
46523.74,0.0377,0,241,1
94865.91,0.1578,0,39,1
28496.57,0.4732,0,278,1
76640.97,0.2384,2,149,0
44816.78,0.1974,1,47,0
83177.56,0.6454,0,113,0
59509.92,0.2645,1,173,1
47056.18,0.3216,0,86,0
50314.48,0.251,0,392,1
40836.24,0.1171,0,97,1
87291.16,0.3486,1,59,0
37350.93,0.5264,0,59,0
53093.76,0.4569,2,48,0
69937.54,0.4821,1,83,0
123756.66,0.4392,0,112,1
59624.13,0.5626,0,248,1
53684.0,0.4001,2,21,0
67719.92,0.2937,1,78,0
23551.41,0.3139,0,132,1
34912.82,0.4393,0,46,0
50568.55,0.4242,0,65,0
43441.21,0.6558,1,102,0
29132.95,0.194,1,97,0
88079.97,0.1058,0,97,1
67298.32,0.5094,2,140,0
63775.18,0.5692,1,17,0
43813.79,0.3241,1,48,0
62051.93,0.2309,1,140,1
75470.89,0.0627,2,99,1
53145.93,0.4314,0,64,1
73134.65,0.3634,1,102,1
41846.89,0.2963,0,127,0
62559.19,0.1615,0,99,1
100119.95,0.5769,0,103,1
104235.59,0.7311,0,63,0
108816.14,0.5722,0,103,1
68084.56,0.111,0,341,1
60732.02,0.3801,0,145,1
48925.06,0.5974,1,121,0
26545.93,0.6348,0,47,0
32689.04,0.2753,0,55,0
55513.15,0.2659,1,41,0
57026.43,0.6671,0,21,0
113040.38,0.491,1,214,1
108191.66,0.433,1,54,1
43962.01,0.4414,0,138,0
86530.01,0.3353,0,197,1
48306.38,0.2817,0,187,1
81403.81,0.3967,2,180,0
86052.08,0.2061,0,355,1
104709.15,0.2067,0,13,0
47969.01,0.3906,0,56,0
94507.71,0.4988,1,48,0
25776.89,0.6266,1,81,0
107290.68,0.2883,0,133,1
59203.89,0.4866,0,167,1
59773.78,0.0985,0,48,1
23936.35,0.1215,0,107,1
50266.81,0.1825,0,86,1
110190.47,0.609,0,123,0
49413.76,0.6715,0,60,0
82541.65,0.1754,0,125,1
60812.45,0.5343,0,66,0
96587.16,0.7416,1,168,0
65262.67,0.5429,0,53,0
39367.06,0.0972,0,56,1
61414.6,0.2606,1,64,1
123074.8,0.3263,2,196,0
74902.33,0.3372,1,124,0
56817.47,0.4305,0,29,1
165228.51,0.4946,0,202,1
100875.97,0.4936,1,81,0
86468.05,0.2224,1,133,1
69065.05,0.1949,0,49,1
83168.44,0.5137,0,185,1
84392.13,0.3997,0,72,1
22420.55,0.3771,1,140,0
71519.21,0.1018,0,118,1
55694.54,0.7681,0,73,0
47815.29,0.2623,0,61,1
54833.31,0.154,1,177,1
29728.7,0.3815,0,124,0
26580.3,0.0837,0,92,1
104917.13,0.4233,1,73,1
73715.7,0.3799,1,69,0
20214.28,0.2592,0,46,0
46195.01,0.5449,1,76,0
88987.24,0.2168,0,80,1
52785.59,0.4643,0,101,0
104846.46,0.2761,1,99,0
96027.35,0.4494,1,58,0
32515.75,0.5222,2,114,0
56134.4,0.3135,1,129,0
48940.46,0.4977,2,96,0
32043.28,0.2852,1,88,0
31119.08,0.3407,0,117,0
41659.73,0.2347,1,114,0
44872.64,0.5388,0,202,0
68012.95,0.3813,1,59,0
95788.32,0.4353,0,220,1
75443.57,0.3018,1,86,0
83924.05,0.4904,0,35,1
53104.77,0.6442,3,94,0
78538.96,0.3109,0,119,1
56006.96,0.316,0,179,1
49086.41,0.3014,2,67,0
140602.98,0.3866,0,174,1
20979.18,0.3266,0,238,1
25771.21,0.5388,0,143,0
71126.47,0.1263,1,224,1
53143.86,0.3197,0,190,1
31362.15,0.3377,2,154,0
37250.66,0.3192,0,43,0
39498.48,0.0267,1,82,0
89460.41,0.419,1,164,1
103319.84,0.411,1,198,1
125216.96,0.6897,0,64,1
29288.35,0.1297,2,76,0
32363.76,0.0989,0,90,0
31381.32,0.2308,2,184,0
106935.98,0.5345,1,173,0
72240.13,0.4018,0,162,1
62074.44,0.202,0,118,1
66392.07,0.3292,0,117,1
58363.72,0.0683,0,105,1
36151.95,0.2978,0,184,1
75427.54,0.3328,0,85,1
55063.24,0.3412,1,121,0
34886.5,0.1369,0,75,1
77530.64,0.6401,1,19,0
49434.09,0.2181,0,193,1
66328.01,0.7864,0,95,0
56599.72,0.135,0,190,1
89421.86,0.7144,0,60,1
66109.87,0.183,1,34,1
40228.66,0.1531,0,40,0
69210.06,0.2759,0,128,1
70235.55,0.6623,3,260,0
75365.12,0.3875,1,86,0
95429.54,0.4579,0,38,1
45379.14,0.1994,0,173,1
80867.8,0.188,1,69,1
27552.05,0.4254,0,235,1
56727.07,0.514,1,62,0
52912.93,0.2413,0,227,1
114867.02,0.1818,0,145,1
55806.69,0.3,0,218,1
78715.47,0.3439,0,124,1
27097.58,0.4278,0,219,1
51108.64,0.153,0,117,1
40910.34,0.5096,1,158,1
182404.13,0.332,0,48,1
44353.26,0.2573,0,239,1
61881.44,0.1516,3,174,0
63383.52,0.8686,0,33,0
29282.19,0.6652,0,56,0
47253.6,0.3901,0,79,1
71836.28,0.4007,0,27,1
62228.91,0.2492,0,227,1
21264.94,0.0277,0,133,1
46390.68,0.2044,1,68,1
94785.31,0.5818,1,97,0
78018.43,0.0366,1,338,1
103581.6,0.4574,3,101,0
38424.81,0.6457,2,26,0
106555.18,0.1411,0,322,1
58689.57,0.499,1,18,0
122577.67,0.3029,0,233,1
59963.24,0.7536,1,107,0
23828.46,0.1378,0,116,1
87742.75,0.5232,1,92,0
49041.34,0.548,1,61,0
50548.91,0.1732,0,28,1
31135.58,0.7352,0,56,0
124242.4,0.218,0,71,1
47358.64,0.2102,0,72,0
121633.3,0.0585,1,88,1
49312.88,0.2606,0,296,1
39439.17,0.265,1,95,0
108422.2,0.343,0,141,1
57930.5,0.4218,0,127,1
58185.57,0.4069,0,78,0
33633.18,0.4422,2,38,0
48730.94,0.1118,1,254,1
72614.01,0.1104,0,156,1
33368.55,0.2377,0,235,1
46976.87,0.0651,0,126,1
49553.05,0.2553,0,204,1
61691.31,0.2502,1,92,1
116518.09,0.4174,0,90,1
52314.09,0.4406,0,157,1
43882.67,0.277,0,35,0
206048.49,0.4194,0,155,1
49269.8,0.3004,1,70,0
54951.37,0.2861,1,99,0
50968.81,0.3436,2,115,0
52862.73,0.0784,0,74,1
62006.2,0.3638,0,79,1
90613.49,0.4068,0,126,1
71811.11,0.5438,0,161,1
97216.24,0.5056,0,420,1
95780.36,0.2775,1,179,1
65765.35,0.492,0,153,1
70922.31,0.6917,0,29,0
98610.35,0.3675,1,319,1
36313.89,0.2134,0,253,1
184276.95,0.2327,1,45,1
47540.47,0.2053,2,166,0
51126.89,0.0648,0,134,1
34705.19,0.2287,0,172,0
35172.93,0.4776,0,119,0
92810.53,0.5856,0,116,1
166306.37,0.2016,0,245,1
46385.49,0.4397,1,264,0
70002.93,0.2621,2,56,1
66109.98,0.2173,1,19,0
93911.68,0.1542,1,37,1
162498.09,0.453,1,48,0
118709.91,0.3153,0,72,1
53777.12,0.3851,1,64,0
75958.73,0.2633,0,270,1
79429.57,0.4887,0,129,1
59335.27,0.3891,0,84,1
36564.34,0.1588,2,170,0
41795.78,0.0269,0,118,1
100375.02,0.2859,1,103,1
105144.26,0.3895,1,54,1
54534.82,0.2378,0,69,0
67337.66,0.3219,0,76,1
102618.01,0.2218,0,45,1
27808.0,0.1662,0,142,1
48978.73,0.2625,0,120,0
148455.74,0.4423,1,70,0
68506.81,0.0664,0,113,1
36020.83,0.3129,0,228,1
63118.99,0.3139,0,171,1
94811.5,0.1544,0,136,1
19035.49,0.4116,0,54,0
64817.35,0.4694,0,279,1
50635.77,0.2316,0,90,0
28598.25,0.4615,0,196,0
62122.73,0.0817,1,148,1
56307.55,0.7532,3,89,0
59228.57,0.0325,2,50,0
51189.14,0.5249,0,176,1
37812.62,0.4794,0,128,0
31111.68,0.4578,1,32,0
43878.93,0.2841,0,109,0
88138.39,0.6899,1,72,0
66494.97,0.085,1,103,1
58039.09,0.0755,1,138,1
37500.3,0.1575,1,53,0
50601.59,0.2171,0,159,1
83426.47,0.3529,0,42,0
75143.33,0.4763,0,175,0
48303.56,0.1354,0,173,1
18487.85,0.125,1,162,0
44192.86,0.5969,0,30,0
48184.25,0.2952,0,29,0
39807.17,0.1777,1,27,0
49715.44,0.6475,0,34,0
86460.9,0.3535,0,113,1
58877.64,0.5273,0,147,0
93466.95,0.4961,0,87,0
30370.67,0.3277,0,122,1
52193.91,0.3262,0,115,1
25020.23,0.1563,0,105,0
49416.52,0.7632,1,113,0
37401.05,0.4253,0,132,0
106570.69,0.4155,0,163,1
